,Game Result,Game Mode,Time Length,MMR or Elo,Skill Rank,Relic 1,Relic 2,KDA,Ranked,Level,Total_Gold,Class,God,Gold Per Minute,Damage Dealt,In Hand Damage Dealt,Damage Taken,Damage Mitigated,Team Healing,Self Healing,Structure Damage,Wards,Distance Traveled,Kills,Deaths,Assists
607,1,Conquest,31,16,48 ,Aegis,Beads,"
2.5 
",1,20,"18736
",Hunter,Apollo,604,1067.483870967742,632.741935483871,812.7096774193549,312.16129032258067,0,118.90322580645162,293.8709677419355,0.1935483870967742,19089.8064516129,0.25806451612903225,0.22580645161290322,0.6129032258064516
608,1,Conquest,10,16,106 ,Unchosen,Beads,"
3.5 
",1,11,"6485
",Mage,Thoth,649,397.4,41.8,325.0,86.6,0,50.0,33.6,0.1,21028.3,0.2,0.1,0.3
609,1,Conquest,36,16,34 ,Aegis,Beads,"
3.8 
",1,20,"21670
",Hunter,Rama,602,973.2777777777778,736.1388888888889,748.1388888888889,333.47222222222223,0,405.3333333333333,64.55555555555556,0.16666666666666666,17927.527777777777,0.4166666666666667,0.1388888888888889,0.2222222222222222
610,1,Conquest,29,16,69 ,Aegis,Beads,"
1.63 
",1,20,"17925
",Hunter,Hachiman,618,601.1379310344828,370.0344827586207,739.0689655172414,342.51724137931035,0,103.6896551724138,83.82758620689656,0.13793103448275862,16836.344827586207,0.27586206896551724,0.27586206896551724,0.3448275862068966
611,1,Conquest,25,17,22 ,Aegis,Beads,"
8 
",1,20,"17788
",Mage,Isis,712,1400.68,147.76,825.24,370.68,903,420.56,155.44,0.24,20793.44,0.48,0.08,0.32
612,1,Conquest,28,16,20 ,Aegis,Beads,"
3.5 
",1,20,"16931
",Hunter,Medusa,605,775.5,372.0357142857143,665.6785714285714,312.25,0,328.7857142857143,291.14285714285717,0.14285714285714285,20879.464285714286,0.21428571428571427,0.10714285714285714,0.32142857142857145
613,0,Conquest,32,-16,-51 ,Beads,Blink,"
2.07 
",1,20,"18035
",Hunter,Anhur,564,740.5,363.0625,780.84375,295.96875,0,250.65625,144.53125,0.25,16997.15625,0.34375,0.21875,0.21875
614,0,Conquest,23,-17,-49 ,Heavenly,Blink,"
2.5 
",1,19,"13102
",Guardian,Sylvanus,570,407.8695652173913,119.91304347826087,1015.4347826086956,944.304347826087,3453,420.04347826086956,0.0,0.13043478260869565,19877.217391304348,0.08695652173913043,0.08695652173913043,0.2608695652173913
615,0,Conquest,36,-15,-46 ,Aegis,Blink,"
1.38 
",1,20,"20261
",Mage,Zhong Kui,563,882.8333333333334,65.58333333333333,920.9166666666666,625.3888888888889,0,282.05555555555554,81.86111111111111,0.1111111111111111,16741.527777777777,0.3333333333333333,0.3333333333333333,0.25
616,1,Conquest,10,17,29 ,Unchosen,Beads,"
4.25 
",1,11,"6760
",Hunter,Medusa,676,1006.4,464.2,571.3,180.4,0,90.1,88.8,0.2,18611.1,0.8,0.2,0.1
617,0,Conquest,25,-17,-70 ,Thorns,Teleport,"
1.83 
",1,20,"13329
",Warrior,Nike,533,716.04,191.04,948.84,1165.92,0,144.32,0.0,0.12,19680.72,0.08,0.12,0.28
618,1,Conquest,20,16,58 ,Aegis,Beads,"
2.5 
",1,19,"13156
",Hunter,Izanami,658,627.7,394.35,698.15,233.95,0,219.85,296.85,0.15,19436.2,0.25,0.15,0.25
619,0,Conquest,27,-17,-48 ,Beads,Blink,"
3.25 
",1,20,"14607
",Hunter,Anhur,541,929.074074074074,516.8888888888889,754.5555555555555,222.8148148148148,0,82.0,0.0,0.25925925925925924,18001.85185185185,0.4074074074074074,0.14814814814814814,0.14814814814814814
620,1,Conquest,18,17,63 ,Beads,Blink,"
10.5 
",1,19,"12342
",Hunter,Ullr,686,673.9444444444445,281.5,488.77777777777777,216.44444444444446,0,185.11111111111111,322.05555555555554,0.2777777777777778,19990.277777777777,0.4444444444444444,0.05555555555555555,0.2777777777777778
621,0,Conquest,27,-38,-65 ,Blink,Sunder,"
0.88 
",0,19,"13908
",Mage,Anubis,515,888.4074074074074,99.22222222222223,790.3333333333334,300.037037037037,0,27.77777777777778,0.0,0.07407407407407407,17475.555555555555,0.2962962962962963,0.48148148148148145,0.25925925925925924
622,0,Conquest,31,-38,-20 ,Sunder,Blink,"
1.57 
",0,20,"17163
",Guardian,Jormungandr,554,1205.9032258064517,171.48387096774192,1108.1612903225807,425.4193548387097,0,95.45161290322581,28.483870967741936,0.0967741935483871,18084.645161290322,0.2903225806451613,0.22580645161290322,0.12903225806451613
623,1,Conquest,32,22,34 ,Aegis,Beads,"
7.75 
",1,20,"17963
",Mage,Agni,561,784.59375,93.03125,457.59375,197.375,0,252.21875,21.625,0.3125,19275.65625,0.3125,0.0625,0.34375
624,0,Conquest,10,-34,-24 ,Unchosen,Blink,"
0.67 
",0,9,"5438
",Guardian,Jormungandr,544,390.3,100.4,565.3,212.4,0,25.0,0.0,0.1,17665.2,0.1,0.3,0.2
625,0,Conquest,27,-16,-22 ,Aegis,Beads,"
3 
",1,20,"15196
",Mage,Janus,563,719.5185185185185,58.22222222222222,488.14814814814815,141.66666666666666,0,4.666666666666667,10.703703703703704,0.2962962962962963,22598.85185185185,0.25925925925925924,0.14814814814814814,0.37037037037037035
626,0,Conquest,26,-16,-33 ,Beads,Blink,"
1.33 
",1,20,"13293
",Mage,Scylla,511,881.7307692307693,68.34615384615384,791.3846153846154,287.38461538461536,0,201.65384615384616,10.384615384615385,0.11538461538461539,18433.5,0.23076923076923078,0.34615384615384615,0.46153846153846156
627,0,Conquest,19,-16,-79 ,Heavenly,Blink,"
0.63 
",1,13,"9094
",Guardian,Kumbhakarna,479,322.2105263157895,38.78947368421053,754.7894736842105,508.2631578947368,0,82.42105263157895,0.0,0.15789473684210525,19788.684210526317,0.0,0.21052631578947367,0.2631578947368421
628,1,Conquest,29,15,71 ,Beads,Blink,"
3.1 
",1,20,"17767
",Warrior,Achilles,613,749.0689655172414,316.2068965517241,919.1379310344828,538.448275862069,0,189.20689655172413,45.51724137931034,0.20689655172413793,23184.206896551725,0.3793103448275862,0.1724137931034483,0.3103448275862069
629,1,Conquest,17,16,50 ,Beads,Blink,"
13 
",1,16,"10125
",Guardian,Ymir,596,611.5294117647059,132.2941176470588,615.5882352941177,307.70588235294116,0,166.64705882352942,3.5294117647058822,0.058823529411764705,21578.117647058825,0.35294117647058826,0.058823529411764705,0.8235294117647058
630,1,Conquest,31,16,41 ,Heavenly,Blink,"
6.75 
",1,20,"17857
",Mage,Hades,576,464.6774193548387,116.61290322580645,884.9354838709677,1513.1612903225807,1385,231.58064516129033,32.12903225806452,0.1935483870967742,20355.16129032258,0.1935483870967742,0.06451612903225806,0.4838709677419355
631,0,Conquest,32,-15,-49 ,Aegis,Beads,"
2 
",1,20,"18410
",Mage,Vulcan,575,632.125,114.34375,595.46875,245.03125,0,70.90625,147.53125,0.25,18813.4375,0.1875,0.15625,0.25
632,0,Conquest,32,-17,-48 ,Aegis,Beads,"
1.06 
",1,20,"16450
",Mage,Zeus,514,908.75,89.59375,718.78125,216.5625,0,216.40625,31.375,0.25,15692.6875,0.21875,0.28125,0.15625
633,1,Conquest,24,17,50 ,Beads,Blink,"
3 
",1,20,"15032
",Hunter,Anhur,626,776.75,415.9583333333333,758.7083333333334,313.625,0,257.5416666666667,292.4166666666667,0.25,17159.791666666668,0.4166666666666667,0.20833333333333334,0.4166666666666667
634,1,Conquest,18,15,38 ,Beads,Blink,"
5.33 
",1,19,"13209
",Assassin,Arachne,734,603.2777777777778,351.8888888888889,895.0555555555555,388.6111111111111,0,461.8888888888889,71.33333333333333,0.05555555555555555,22571.444444444445,0.7777777777777778,0.16666666666666666,0.2222222222222222
635,0,Conquest,37,-17,-133 ,Beads,Heavenly,"
1.88 
",1,20,"20632
",Assassin,Thor,558,777.7567567567568,200.2972972972973,977.1621621621622,953.081081081081,0,40.270270270270274,10.81081081081081,0.16216216216216217,17745.891891891893,0.2702702702702703,0.21621621621621623,0.2702702702702703
636,0,Conquest,38,-14,-37 ,Beads,Blink,"
5.75 
",1,20,"19909
",Mage,Scylla,524,899.6315789473684,67.26315789473684,507.9736842105263,164.6578947368421,0,239.55263157894737,27.473684210526315,0.21052631578947367,19821.236842105263,0.13157894736842105,0.05263157894736842,0.34210526315789475
637,0,Conquest,14,-17,-149 ,Unchosen,Beads,"
0.08 
",1,11,"6323
",Hunter,Skadi,452,260.92857142857144,156.78571428571428,605.2857142857143,148.85714285714286,0,48.857142857142854,0.0,0.2857142857142857,17522.85714285714,0.0,0.42857142857142855,0.07142857142857142
638,0,Conquest,26,-18,-46 ,Aegis,Beads,"
0.18 
",1,20,"12858
",Mage,Ra,495,282.46153846153845,17.96153846153846,835.0769230769231,218.53846153846155,898,143.07692307692307,24.615384615384617,0.23076923076923078,16570.23076923077,0.038461538461538464,0.5384615384615384,0.11538461538461539
639,1,Conquest,37,16,47 ,Aegis,Beads,"
3.42 
",1,20,"23164
",Mage,Kukulkan,626,1073.2702702702702,96.70270270270271,502.18918918918916,304.5135135135135,0,54.13513513513514,19.64864864864865,0.24324324324324326,20241.972972972973,0.32432432432432434,0.16216216216216217,0.4594594594594595
640,1,Conquest,38,15,41 ,Aegis,Beads,"
2.44 
",1,20,"24390
",Hunter,Rama,642,1262.7894736842106,819.578947368421,760.8684210526316,376.6578947368421,0,279.60526315789474,238.18421052631578,0.18421052631578946,15932.105263157895,0.47368421052631576,0.21052631578947367,0.07894736842105263
641,0,Conquest,27,-16,-172 ,Shell,Heavenly,"
1.07 
",1,20,"13566
",Guardian,Athena,502,358.55555555555554,163.25925925925927,1106.037037037037,1061.0,0,91.07407407407408,6.851851851851852,0.25925925925925924,21593.11111111111,0.14814814814814814,0.25925925925925924,0.25925925925925924
642,0,Conquest,19,-16,-65 ,Beads,Blink,"
1.25 
",1,16,"10121
",Mage,Isis,533,803.1578947368421,64.73684210526316,491.3157894736842,143.31578947368422,999,118.21052631578948,32.21052631578947,0.2631578947368421,17632.36842105263,0.21052631578947367,0.21052631578947367,0.10526315789473684
643,0,Conquest,37,-16,-211 ,Thorns,Teleport,"
1.5 
",1,20,"16070
",Guardian,Cabrakan,434,690.2702702702703,68.0,999.918918918919,1783.837837837838,0,280.9189189189189,9.972972972972974,0.13513513513513514,17586.513513513513,0.08108108108108109,0.16216216216216217,0.32432432432432434
644,0,Conquest,33,-16,-60 ,Aegis,Beads,"
2.5 
",1,20,"18186
",Mage,Raijin,551,1061.5151515151515,85.57575757575758,892.2424242424242,381.1818181818182,0,213.06060606060606,0.0,0.24242424242424243,15893.151515151516,0.2727272727272727,0.15151515151515152,0.21212121212121213
645,0,Conquest,27,-17,-79 ,Thorns,Horrific,"
1.36 
",1,18,"12501
",Assassin,Fenrir,463,689.0370370370371,241.55555555555554,976.0370370370371,1097.0,0,373.962962962963,0.0,0.14814814814814814,18352.333333333332,0.2222222222222222,0.25925925925925924,0.25925925925925924
646,0,Conquest,32,-16,-66 ,Aegis,Beads,"
2.13 
",1,20,"18800
",Mage,Ra,588,637.03125,26.125,520.4375,325.3125,12070,239.46875,139.625,0.125,21151.40625,0.125,0.125,0.28125
647,1,Conquest,25,17,36 ,Aegis,Beads,"
7.5 
",1,20,"16356
",Hunter,Anhur,654,865.28,448.12,800.32,343.92,0,401.88,243.04,0.2,18601.6,0.44,0.08,0.32
648,1,Conquest,28,17,257 ,Thorns,Teleport,"
2.5 
",1,20,"16278
",Warrior,Cu Chulainn,581,796.9285714285714,150.35714285714286,930.5,1078.642857142857,0,417.2142857142857,46.857142857142854,0.10714285714285714,19479.928571428572,0.07142857142857142,0.07142857142857142,0.21428571428571427
649,0,Conquest,24,-17,-34 ,Aegis,Beads,"
2.13 
",1,16,"10987
",Mage,Janus,458,746.875,58.083333333333336,515.7083333333334,169.70833333333334,0,10.416666666666666,0.0,0.2916666666666667,20958.416666666668,0.20833333333333334,0.16666666666666666,0.2916666666666667
650,0,Conquest,26,-17,-56 ,Thorns,Blink,"
1.4 
",1,20,"13691
",Warrior,Guan Yu,527,803.1923076923077,118.57692307692308,938.5769230769231,1016.3461538461538,2337,411.0769230769231,0.0,0.15384615384615385,22151.19230769231,0.23076923076923078,0.19230769230769232,0.07692307692307693
651,1,Conquest,46,18,6 ,Beads,Blink,"
1.36 
",1,20,"28046
",Mage,Scylla,610,591.9565217391304,44.58695652173913,698.2391304347826,246.2173913043478,0,301.10869565217394,91.43478260869566,0.1956521739130435,18144.108695652172,0.15217391304347827,0.15217391304347827,0.10869565217391304
652,0,Conquest,26,-19,-44 ,Beads,Blink,"
1.9 
",1,20,"14172
",Assassin,Camazotz,545,835.4615384615385,261.7307692307692,1158.7692307692307,670.2307692307693,0,507.11538461538464,0.0,0.15384615384615385,21466.53846153846,0.2692307692307692,0.19230769230769232,0.19230769230769232
653,0,Conquest,23,-16,-32 ,Beads,Blink,"
2.5 
",1,19,"11277
",Guardian,Jormungandr,490,592.7391304347826,105.95652173913044,551.2608695652174,283.2608695652174,0,22.347826086956523,11.434782608695652,0.13043478260869565,19623.869565217392,0.08695652173913043,0.08695652173913043,0.2608695652173913
654,1,Conquest,18,16,7 ,Beads,Blink,"
12 
",1,18,"12701
",Mage,Scylla,706,996.1111111111111,120.5,379.1666666666667,118.44444444444444,0,181.55555555555554,139.38888888888889,0.3333333333333333,20009.666666666668,0.3888888888888889,0.05555555555555555,0.5555555555555556
655,0,Conquest,32,-17,-78 ,Aegis,Beads,"
1.79 
",1,20,"18867
",Assassin,Bastet,590,885.3125,308.65625,794.96875,350.15625,0,44.40625,261.59375,0.21875,19619.375,0.28125,0.21875,0.21875
656,0,Conquest,21,-19,-51 ,Beads,Teleport,"
1 
",1,18,"11958
",Assassin,Loki,569,487.3809523809524,205.57142857142858,814.1428571428571,209.14285714285714,0,56.23809523809524,78.85714285714286,0.14285714285714285,18476.47619047619,0.2857142857142857,0.38095238095238093,0.19047619047619047
657,0,Conquest,10,-15,-102 ,Unchosen,Blink,"
0.75 
",1,9,"5562
",Guardian,Khepri,556,228.2,38.5,655.9,361.1,0,116.6,0.0,0.1,20964.5,0.1,0.4,0.4
658,0,Conquest,24,-17,-82 ,Beads,Blink,"
1.06 
",1,18,"12388
",Assassin,Loki,516,493.4583333333333,219.45833333333334,716.625,223.91666666666666,0,30.166666666666668,0.0,0.20833333333333334,18669.583333333332,0.2916666666666667,0.375,0.20833333333333334
659,0,Conquest,32,-17,-243 ,Aegis,Beads,"
1.75 
",1,20,"18089
",Warrior,Amaterasu,565,497.15625,197.5625,938.125,743.46875,0,373.125,280.875,0.21875,22717.09375,0.1875,0.125,0.0625
660,0,Conquest,28,-14,-92 ,Beads,Horrific,"
1.14 
",1,20,"17472
",Assassin,Loki,624,358.2142857142857,128.82142857142858,691.7142857142857,257.0,0,52.214285714285715,39.607142857142854,0.32142857142857145,19481.821428571428,0.21428571428571427,0.25,0.14285714285714285
661,0,Conquest,23,-17,-282 ,Sunder,Beads,"
0.44 
",1,15,"10255
",Guardian,Ganesha,446,394.04347826086956,21.47826086956522,772.9565217391304,266.2608695652174,0,87.08695652173913,0.0,0.08695652173913043,17770.347826086956,0.0,0.34782608695652173,0.30434782608695654
662,0,Conquest,41,-16,-191 ,Ankh,Heavenly,"
1.88 
",1,20,"24872
",Assassin,Loki,607,409.9024390243902,174.53658536585365,917.4634146341464,230.390243902439,0,65.78048780487805,76.2439024390244,0.2682926829268293,20364.439024390245,0.17073170731707318,0.1951219512195122,0.3902439024390244
663,1,Conquest,24,16,136 ,Aegis,Beads,"
2.38 
",1,20,"15435
",Mage,Hera,643,577.375,134.41666666666666,503.5833333333333,189.41666666666666,0,69.29166666666667,66.95833333333333,0.2916666666666667,18103.083333333332,0.20833333333333334,0.16666666666666666,0.375
664,1,Conquest,42,17,44 ,Aegis,Beads,"
2.67 
",1,20,"26279
",Mage,He Bo,626,1286.3095238095239,55.023809523809526,926.9047619047619,525.3333333333334,0,254.83333333333334,76.11904761904762,0.16666666666666666,18132.54761904762,0.38095238095238093,0.21428571428571427,0.38095238095238093
665,1,Conquest,17,17,135 ,Aegis,Beads,"
3.5 
",1,16,"10373
",Mage,Janus,610,327.3529411764706,46.411764705882355,441.7647058823529,141.58823529411765,0,172.94117647058823,95.6470588235294,0.29411764705882354,19894.647058823528,0.23529411764705882,0.11764705882352941,0.35294117647058826
666,0,Conquest,11,-14,-179 ,Unchosen,Aegis,"
0 
",1,9,"5383
",Mage,Chang'e,489,274.09090909090907,12.272727272727273,598.2727272727273,175.8181818181818,82,127.27272727272727,0.0,0.09090909090909091,17864.090909090908,0.0,0.45454545454545453,0.0
667,0,Conquest,46,-17,-92 ,Aegis,Beads,"
1.5 
",1,20,"25439
",Mage,Thoth,553,838.5869565217391,29.652173913043477,689.6521739130435,273.10869565217394,0,67.1086956521739,77.3695652173913,0.17391304347826086,18188.32608695652,0.21739130434782608,0.2608695652173913,0.34782608695652173
668,1,Conquest,44,19,8 ,Beads,Blink,"
3.9 
",1,20,"27899
",Mage,Scylla,634,1249.2727272727273,90.97727272727273,602.7954545454545,228.3181818181818,0,320.1363636363636,15.363636363636363,0.3181818181818182,19330.68181818182,0.3409090909090909,0.11363636363636363,0.20454545454545456
669,1,Conquest,17,17,133 ,Beads,Blink,"
8 
",1,17,"10880
",Assassin,Ratatoskr,640,578.7647058823529,241.05882352941177,625.8235294117648,292.8235294117647,0,235.88235294117646,50.23529411764706,0.11764705882352941,22519.235294117647,0.4117647058823529,0.058823529411764705,0.11764705882352941
670,0,Conquest,25,-16,-49 ,Aegis,Beads,"
1.8 
",1,20,"13774
",Mage,Kukulkan,551,640.56,23.88,669.52,256.48,0,53.64,19.72,0.28,18270.36,0.24,0.2,0.24
671,0,Conquest,28,-19,-47 ,Aegis,Beads,"
0.23 
",1,20,"12756
",Hunter,Artemis,456,488.5357142857143,260.10714285714283,863.1785714285714,225.85714285714286,0,125.71428571428571,83.46428571428571,0.17857142857142858,13046.607142857143,0.03571428571428571,0.4642857142857143,0.14285714285714285
672,0,Conquest,25,-17,-81 ,Beads,Blink,"
1.08 
",1,19,"12328
",Assassin,Ne Zha,493,503.32,130.68,815.28,266.48,0,285.0,0.0,0.12,20949.8,0.16,0.24,0.2
673,1,Conquest,29,13,69 ,Beads,Blink,"
4.38 
",1,20,"19046
",Assassin,Pele,657,922.551724137931,195.41379310344828,930.7586206896551,429.6896551724138,0,512.5172413793103,138.44827586206895,0.20689655172413793,21934.827586206895,0.3793103448275862,0.13793103448275862,0.4482758620689655
674,0,Conquest,39,-16,-75 ,Beads,Blink,"
2.15 
",1,20,"21331
",Mage,Anubis,547,867.1538461538462,20.128205128205128,645.2307692307693,372.8205128205128,0,169.56410256410257,0.0,0.28205128205128205,15510.205128205129,0.4358974358974359,0.2564102564102564,0.23076923076923078
675,0,Conquest,24,-16,-63 ,Beads,Blink,"
0.5 
",1,18,"11807
",Mage,Zhong Kui,492,579.4583333333334,50.458333333333336,630.1666666666666,398.0,0,174.91666666666666,25.666666666666668,0.25,16881.5,0.08333333333333333,0.25,0.08333333333333333
676,1,Conquest,25,16,168 ,Beads,Blink,"
4.83 
",1,20,"15288
",Assassin,Serqet,612,741.88,134.28,680.12,332.0,0,204.68,107.24,0.28,23069.36,0.28,0.12,0.6
677,0,Conquest,33,-13,-80 ,Shell,Heavenly,"
1.92 
",1,20,"17224
",Guardian,Sylvanus,522,280.09090909090907,61.06060606060606,1010.5454545454545,1310.1515151515152,7302,264.75757575757575,20.96969696969697,0.30303030303030304,18139.60606060606,0.09090909090909091,0.18181818181818182,0.5151515151515151
678,1,Conquest,21,18,71 ,Aegis,Beads,"
5.17 
",1,20,"13585
",Mage,Freya,647,1006.1428571428571,471.76190476190476,900.6190476190476,296.23809523809524,0,525.8571428571429,124.14285714285714,0.19047619047619047,18453.95238095238,0.5238095238095238,0.14285714285714285,0.42857142857142855
679,1,Conquest,47,18,41 ,Aegis,Beads,"
2.67 
",1,20,"26254
",Assassin,Fenrir,559,718.4468085106383,445.72340425531917,1064.5531914893618,602.0,0,378.8936170212766,125.70212765957447,0.14893617021276595,19549.17021276596,0.3617021276595745,0.19148936170212766,0.2978723404255319
680,1,Conquest,36,16,100 ,Aegis,Beads,"
1.17 
",1,20,"20240
",Mage,Sol,562,686.75,156.41666666666666,1053.3055555555557,356.4166666666667,0,533.4166666666666,268.8611111111111,0.19444444444444445,17304.5,0.1388888888888889,0.25,0.3055555555555556
681,1,Conquest,28,17,319 ,Meditation,Blink,"
3.75 
",1,20,"16187
",Guardian,Cabrakan,578,732.7857142857143,86.5,1330.4285714285713,2051.035714285714,2520,248.71428571428572,6.035714285714286,0.17857142857142858,20094.714285714286,0.2857142857142857,0.14285714285714285,0.5
682,1,Conquest,32,17,175 ,Aegis,Beads,"
12.5 
",1,20,"19477
",Mage,Vulcan,609,1215.90625,321.84375,355.0625,167.15625,0,66.90625,56.09375,0.25,21348.8125,0.1875,0.03125,0.40625
683,1,Conquest,42,16,69 ,Aegis,Beads,"
0.77 
",1,20,"20583
",Hunter,Rama,490,590.6428571428571,396.04761904761904,891.5952380952381,300.57142857142856,0,303.0,88.23809523809524,0.09523809523809523,16191.57142857143,0.16666666666666666,0.30952380952380953,0.14285714285714285
684,0,Conquest,33,-16,-51 ,Beads,Blink,"
2.2 
",1,20,"18258
",Assassin,Hun Batz,553,779.1818181818181,237.36363636363637,894.060606060606,724.1212121212121,0,143.72727272727272,19.151515151515152,0.24242424242424243,21440.909090909092,0.21212121212121213,0.15151515151515152,0.24242424242424243
685,0,Conquest,28,-17,-72 ,Beads,Blink,"
0.71 
",1,20,"14210
",Hunter,Ullr,508,575.8928571428571,222.85714285714286,800.1785714285714,316.57142857142856,0,54.857142857142854,23.25,0.39285714285714285,16679.0,0.14285714285714285,0.25,0.07142857142857142
686,1,Conquest,44,14,89 ,Beads,Blink,"
5.5 
",1,20,"25772
",Mage,Discordia,586,1280.7272727272727,46.75,682.1590909090909,196.0909090909091,0,261.70454545454544,23.477272727272727,0.25,21498.636363636364,0.22727272727272727,0.06818181818181818,0.29545454545454547
687,1,Conquest,17,12,80 ,Thorns,Teleport,"
4.5 
",1,18,"10255
",Assassin,Camazotz,603,666.9411764705883,221.7058823529412,1058.4117647058824,848.1176470588235,0,745.8823529411765,65.3529411764706,0.0,20295.882352941175,0.17647058823529413,0.058823529411764705,0.17647058823529413
